BEGIN_DATE,BEGIN_TIME,END_DATE,END_TIME,EPISODE_ID,EVENT_ID,EVENT_TYPE,CZ_NAME,CZ_TIMEZONE,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,road_closures,power_outage,total_severity
01-MAR-17,06:52:00,01-MAR-17,06:52:00,114118,685836,Thunderstorm Wind,"WILLIAMSON, TENNESSEE",CST-6,0,0,0,0,7000,0,35.9304,-87.0384,35.9304,-87.0384,False,False,0.8800763062596999
01-MAR-17,06:33:00,01-MAR-17,06:33:00,114118,683637,Thunderstorm Wind,"MONTGOMERY, TENNESSEE",CST-6,0,0,0,0,1000,0,36.5222,-87.3478,36.5222,-87.3478,False,False,0.6811627004655976
01-MAR-17,06:34:00,01-MAR-17,06:37:00,114118,683663,Thunderstorm Wind,"DICKSON, TENNESSEE",CST-6,0,0,0,0,25000,0,36.1502,-87.337,36.1444,-87.2872,False,True,0.9808911019141231
01-MAR-17,06:36:00,01-MAR-17,06:36:00,114118,683635,Thunderstorm Wind,"MONTGOMERY, TENNESSEE",CST-6,0,0,0,0,1000,0,36.5317,-87.28,36.5317,-87.28,False,False,0.6811627004655976
01-MAR-17,07:38:00,01-MAR-17,07:38:00,114118,685059,Thunderstorm Wind,"WILSON, TENNESSEE",CST-6,0,0,0,0,3000,0,36.0907,-86.2366,36.0907,-86.2366,False,True,0.9528905845835489
01-MAR-17,08:05:00,01-MAR-17,08:05:00,114118,685600,Thunderstorm Wind,"CLAY, TENNESSEE",CST-6,0,0,0,0,1000,0,36.5603,-85.7439,36.5603,-85.7439,False,False,0.6811627004655976
01-MAR-17,07:59:00,01-MAR-17,07:59:00,114118,685601,Thunderstorm Wind,"CLAY, TENNESSEE",CST-6,0,0,0,0,1000,0,36.607,-85.7415,36.607,-85.7415,False,True,0.9364653388515262
28-AUG-17,08:44:00,28-AUG-17,12:30:00,118538,712146,Flash Flood,"GIBSON, TENNESSEE",CST-6,0,0,0,0,1000,0,35.8384,-88.9364,35.8106,-88.957,False,False,0.6811627004655976
28-AUG-17,09:17:00,28-AUG-17,12:30:00,118538,712147,Flash Flood,"GIBSON, TENNESSEE",CST-6,0,0,0,0,20,0,35.7794,-88.8705,35.7619,-88.871,False,False,0.6233833419555096
28-AUG-17,09:45:00,28-AUG-17,12:30:00,118538,712148,Flash Flood,"CROCKETT, TENNESSEE",CST-6,0,0,0,0,1000,0,35.8679,-89.2332,35.8387,-89.2262,False,False,0.6811627004655976
28-AUG-17,10:34:00,28-AUG-17,12:30:00,118538,712150,Flash Flood,"CROCKETT, TENNESSEE",CST-6,0,0,0,0,1000,0,35.758,-89.0517,35.7287,-89.0782,True,False,0.9364653388515262
28-AUG-17,10:55:00,28-AUG-17,12:30:00,118538,712152,Flash Flood,"CROCKETT, TENNESSEE",CST-6,0,0,0,0,1000,0,35.8393,-89.1208,35.829,-89.1194,True,False,0.9364653388515262
01-MAR-17,10:40:00,01-MAR-17,10:40:00,112932,674741,Thunderstorm Wind,"ANDERSON, TENNESSEE",EST-5,0,0,0,0,0,0,35.99,-84.3,35.99,-84.3,False,False,0.2985967408173823
21-MAR-17,17:39:00,21-MAR-17,17:39:00,113698,723787,Hail,"BRADLEY, TENNESSEE",EST-5,0,0,0,0,0,0,35.17,-84.88,35.17,-84.88,False,False,0.2985967408173823
21-MAR-17,17:08:00,21-MAR-17,17:08:00,113698,723802,Hail,"BRADLEY, TENNESSEE",EST-5,0,0,0,0,0,0,35.23,-84.9354,35.23,-84.9354,False,False,0.2985967408173823
01-MAR-17,13:20:00,01-MAR-17,13:20:00,112932,674747,Thunderstorm Wind,"SEQUATCHIE, TENNESSEE",CST-6,0,0,0,0,0,0,35.37,-85.39,35.37,-85.39,False,False,0.2985967408173823
01-MAR-17,15:39:00,01-MAR-17,15:39:00,112932,674754,Thunderstorm Wind,"BRADLEY, TENNESSEE",EST-5,0,0,0,0,0,0,35.21,-84.87,35.21,-84.87,False,False,0.2985967408173823
05-APR-17,14:57:00,05-APR-17,14:57:00,113398,679178,Hail,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,0,0,35.27,-86.57,35.27,-86.57,False,False,0.2985967408173823
05-APR-17,14:59:00,05-APR-17,14:59:00,113398,679179,Hail,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,0,0,35.27,-86.57,35.27,-86.57,False,False,0.2985967408173823
21-MAR-17,18:30:00,21-MAR-17,18:30:00,113698,680597,Thunderstorm Wind,"ROANE, TENNESSEE",EST-5,0,0,0,0,0,0,35.87,-84.42,35.87,-84.42,False,False,0.2985967408173823
01-MAR-17,13:54:00,01-MAR-17,13:54:00,112932,674730,Hail,"MARION, TENNESSEE",CST-6,0,0,0,0,0,0,35.03,-85.78,35.03,-85.78,False,False,0.2985967408173823
21-MAR-17,17:26:00,21-MAR-17,17:26:00,113698,723801,Hail,"BRADLEY, TENNESSEE",EST-5,0,0,0,0,0,0,35.17,-84.88,35.17,-84.88,False,False,0.2985967408173823
30-APR-17,07:46:00,30-APR-17,07:50:00,115531,693623,Tornado,"TIPTON, TENNESSEE",CST-6,0,0,0,0,100,0,35.5403,-89.6447,35.5699,-89.6341,False,False,0.6360902741852044
03-APR-17,15:00:00,03-APR-17,15:05:00,115270,692049,Hail,"MCNAIRY, TENNESSEE",CST-6,0,0,0,0,0,0,35.18,-88.6,35.18,-88.6,False,False,0.2985967408173823
02-APR-17,22:15:00,02-APR-17,23:15:00,115227,691836,Strong Wind,"BENTON, TENNESSEE",CST-6,0,0,0,0,10,0,,,,,False,False,0.6088980858768753
02-APR-17,20:30:00,02-APR-17,21:30:00,115227,691835,Strong Wind,"SHELBY, TENNESSEE",CST-6,0,0,0,0,20,0,,,,,False,False,0.6233833419555096
02-APR-17,22:45:00,02-APR-17,23:45:00,115227,691839,Strong Wind,"CROCKETT, TENNESSEE",CST-6,0,0,0,0,5000,0,,,,,False,False,0.8617434040351785
01-MAR-17,07:46:00,01-MAR-17,07:50:00,114118,685093,Thunderstorm Wind,"MACON, TENNESSEE",CST-6,0,0,0,0,10,0,36.5357,-86.0345,36.5376,-85.9802,False,False,0.6088980858768753
01-MAR-17,08:02:00,01-MAR-17,08:02:00,114118,685602,Thunderstorm Wind,"CLAY, TENNESSEE",CST-6,0,0,0,0,1000,0,36.6016,-85.687,36.6016,-85.687,False,False,0.6811627004655976
01-MAR-17,08:17:00,01-MAR-17,08:17:00,114118,685603,Thunderstorm Wind,"CLAY, TENNESSEE",CST-6,0,0,0,0,1000,0,36.5692,-85.6048,36.5692,-85.6048,False,False,0.6811627004655976
01-MAR-17,08:12:00,01-MAR-17,08:12:00,114118,685101,Thunderstorm Wind,"PUTNAM, TENNESSEE",CST-6,0,0,0,0,5000,0,36.0645,-85.6284,36.0645,-85.6284,False,False,0.8617434040351785
05-JUL-17,13:25:00,05-JUL-17,13:25:00,116201,714308,Thunderstorm Wind,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,0,0,35.18,-86.5,35.18,-86.5,False,True,0.7530069839627522
05-JUL-17,13:57:00,05-JUL-17,13:57:00,116201,714309,Thunderstorm Wind,"FRANKLIN, TENNESSEE",CST-6,0,0,0,0,500,0,35.14,-86.29,35.14,-86.29,False,False,0.6464368856699431
05-JUL-17,14:02:00,05-JUL-17,14:02:00,116201,714310,Thunderstorm Wind,"FRANKLIN, TENNESSEE",CST-6,0,0,0,0,0,0,35.27,-86.12,35.27,-86.12,False,False,0.2985967408173823
05-JUL-17,14:07:00,05-JUL-17,14:07:00,116201,714311,Thunderstorm Wind,"FRANKLIN, TENNESSEE",CST-6,0,0,0,0,500,0,35.27,-86.08,35.27,-86.08,False,False,0.6464368856699431
05-JUL-17,14:11:00,05-JUL-17,14:11:00,116201,714312,Thunderstorm Wind,"FRANKLIN, TENNESSEE",CST-6,0,0,0,0,1000,0,35.28,-86.12,35.28,-86.12,False,False,0.6811627004655976
05-JUL-17,14:12:00,05-JUL-17,14:12:00,116201,714313,Thunderstorm Wind,"FRANKLIN, TENNESSEE",CST-6,0,0,0,0,0,0,35.26,-86.15,35.26,-86.15,False,True,0.7530069839627522
05-JUL-17,14:16:00,05-JUL-17,14:16:00,116201,714315,Thunderstorm Wind,"FRANKLIN, TENNESSEE",CST-6,0,0,0,0,0,0,35.27,-86.12,35.27,-86.12,False,True,0.7530069839627522
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712673,Heat,"WEAKLEY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712674,Heat,"HENRY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712675,Heat,"GIBSON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712676,Heat,"CARROLL, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712677,Heat,"BENTON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712678,Heat,"CROCKETT, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712679,Heat,"HAYWOOD, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712680,Heat,"MADISON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712681,Heat,"HENDERSON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712682,Heat,"DECATUR, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712683,Heat,"CHESTER, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712684,Heat,"HARDEMAN, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,21-JUL-17,12:00:00,118630,712685,Heat,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,21-JUL-17,12:00:00,118630,712686,Heat,"TIPTON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,21-JUL-17,12:00:00,118630,712687,Heat,"LAUDERDALE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,21-JUL-17,12:00:00,118630,712688,Heat,"DYER, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,21-JUL-17,12:00:00,118630,712689,Heat,"LAKE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,21-JUL-17,12:00:00,118630,712690,Heat,"OBION, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
20-JUL-17,12:00:00,23-JUL-17,12:00:00,118630,712691,Heat,"FAYETTE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
21-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712692,Excessive Heat,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
21-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712693,Excessive Heat,"TIPTON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
21-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712694,Excessive Heat,"LAUDERDALE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
21-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712695,Excessive Heat,"DYER, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
21-JUL-17,12:00:00,22-JUL-17,17:00:00,118630,712696,Excessive Heat,"LAKE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
21-JUL-17,12:00:00,22-JUL-17,17:00:00,118630,712697,Excessive Heat,"OBION, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
22-JUL-17,17:00:00,23-JUL-17,17:00:00,118630,712698,Heat,"LAKE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
22-JUL-17,17:00:00,23-JUL-17,17:00:00,118630,712699,Heat,"OBION, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
23-JUL-17,12:00:00,23-JUL-17,17:00:00,118630,712700,Excessive Heat,"FAYETTE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712787,Heat,"LAKE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712788,Heat,"OBION, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712789,Heat,"WEAKLEY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712791,Heat,"CROCKETT, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712792,Heat,"HAYWOOD, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712793,Heat,"MADISON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712795,Heat,"DYER, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,26-JUL-17,12:00:00,118636,712796,Heat,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,26-JUL-17,12:00:00,118636,712797,Heat,"TIPTON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,26-JUL-17,12:00:00,118636,712798,Heat,"LAUDERDALE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
26-JUL-17,12:00:00,26-JUL-17,17:00:00,118636,712799,Excessive Heat,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
26-JUL-17,12:00:00,26-JUL-17,17:00:00,118636,712800,Excessive Heat,"TIPTON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
26-JUL-17,12:00:00,26-JUL-17,17:00:00,118636,712801,Excessive Heat,"LAUDERDALE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
26-JUL-17,17:00:00,27-JUL-17,17:00:00,118636,712803,Heat,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
26-JUL-17,17:00:00,27-JUL-17,17:00:00,118636,712804,Heat,"TIPTON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
26-JUL-17,17:00:00,27-JUL-17,17:00:00,118636,712805,Heat,"LAUDERDALE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
05-JUL-17,17:58:00,05-JUL-17,18:02:00,117841,708298,Tornado,"CARROLL, TENNESSEE",CST-6,0,0,0,0,750,0,35.8664,-88.5524,35.8832,-88.5344,False,False,0.6493792033109157
23-JUL-17,16:39:00,23-JUL-17,16:45:00,117995,709326,Hail,"FAYETTE, TENNESSEE",CST-6,0,0,0,0,0,0,35.38,-89.58,35.3808,-89.563,False,False,0.2985967408173823
03-JUL-17,16:20:00,03-JUL-17,16:21:00,117737,707947,Tornado,"DYER, TENNESSEE",CST-6,0,0,0,0,0,0,36.1163,-89.2843,36.119,-89.2798,False,False,0.2985967408173823
01-MAR-17,06:55:00,01-MAR-17,06:57:00,114118,685839,Thunderstorm Wind,"WILLIAMSON, TENNESSEE",CST-6,0,0,0,0,15000,0,35.9378,-86.9739,35.9424,-86.9412,False,True,0.9747478013450595
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712790,Heat,"GIBSON, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
25-JUL-17,12:00:00,27-JUL-17,17:00:00,118636,712794,Heat,"FAYETTE, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
14-JUL-17,18:07:00,14-JUL-17,22:00:00,117845,708303,Flash Flood,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,35.0644,-89.88,35.0474,-89.8831,False,False,0.2985967408173823
04-JUL-17,16:50:00,04-JUL-17,16:55:00,117738,707949,Hail,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,35.1809,-89.6748,35.1809,-89.6748,False,False,0.2985967408173823
05-JUL-17,18:15:00,05-JUL-17,18:20:00,117841,708300,Thunderstorm Wind,"CARROLL, TENNESSEE",CST-6,0,0,0,0,15000,0,36.0,-88.42,36.0101,-88.4006,False,False,0.8864136057941024
08-JUL-17,00:28:00,08-JUL-17,00:35:00,117843,708301,Thunderstorm Wind,"SHELBY, TENNESSEE",CST-6,0,0,0,0,1000,0,35.2606,-90.0752,35.2379,-90.049,False,False,0.6811627004655976
14-JUL-17,18:20:00,14-JUL-17,21:30:00,117845,708304,Flash Flood,"TIPTON, TENNESSEE",CST-6,0,0,0,0,0,0,35.4185,-89.668,35.391,-89.6869,False,False,0.2985967408173823
14-JUL-17,18:25:00,14-JUL-17,22:00:00,117845,708305,Flash Flood,"SHELBY, TENNESSEE",CST-6,0,0,0,0,0,0,35.1261,-89.93,35.1108,-89.9355,False,False,0.2985967408173823
23-JUL-17,16:50:00,23-JUL-17,16:55:00,117995,709327,Thunderstorm Wind,"HENDERSON, TENNESSEE",CST-6,0,0,0,0,2000,0,35.65,-88.5069,35.6696,-88.4338,False,False,0.8025737196068288
05-JUL-17,13:05:00,05-JUL-17,13:05:00,116201,714301,Thunderstorm Wind,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,500,0,35.17,-86.56,35.17,-86.56,False,False,0.6464368856699431
05-JUL-17,13:06:00,05-JUL-17,13:06:00,116201,714302,Thunderstorm Wind,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,0,0,35.13,-86.44,35.13,-86.44,False,False,0.2985967408173823
05-JUL-17,13:08:00,05-JUL-17,13:08:00,116201,714304,Thunderstorm Wind,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,0,0,35.17,-86.47,35.17,-86.47,False,True,0.7530069839627522
05-JUL-17,13:08:00,05-JUL-17,13:08:00,116201,714305,Thunderstorm Wind,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,0,0,35.18,-86.47,35.18,-86.47,False,False,0.2985967408173823
05-JUL-17,13:10:00,05-JUL-17,13:10:00,116201,714306,Thunderstorm Wind,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,0,0,35.13,-86.53,35.13,-86.53,False,True,0.7530069839627522
05-JUL-17,13:12:00,05-JUL-17,13:12:00,116201,714307,Thunderstorm Wind,"LINCOLN, TENNESSEE",CST-6,0,0,0,0,500,0,35.19,-86.43,35.19,-86.43,False,False,0.6464368856699431
23-JUL-17,16:50:00,23-JUL-17,16:55:00,117995,709328,Thunderstorm Wind,"HENDERSON, TENNESSEE",CST-6,0,0,0,0,0,0,35.7,-88.58,35.701,-88.5623,False,False,0.2985967408173823
01-MAR-17,06:46:00,01-MAR-17,06:46:00,114118,683829,Thunderstorm Wind,"CHEATHAM, TENNESSEE",CST-6,0,0,0,0,3000,0,36.1828,-87.1376,36.1828,-87.1376,False,False,0.8290222452146921
20-MAR-17,16:50:00,20-MAR-17,16:50:00,114531,686861,Thunderstorm Wind,"STEWART, TENNESSEE",CST-6,0,0,0,0,15000,0,36.3662,-87.7771,36.3662,-87.7771,False,False,0.8864136057941024
01-MAR-17,07:09:00,01-MAR-17,07:09:00,114118,683879,Thunderstorm Wind,"DAVIDSON, TENNESSEE",CST-6,0,0,0,0,10,0,36.245,-86.6649,36.245,-86.6649,False,False,0.6088980858768753
01-MAR-17,07:10:00,01-MAR-17,07:10:00,114118,683880,Thunderstorm Wind,"DAVIDSON, TENNESSEE",CST-6,0,0,0,0,5000,0,36.26,-86.65,36.26,-86.65,False,False,0.8617434040351785
01-MAR-17,07:55:00,01-MAR-17,08:00:00,114118,685099,Thunderstorm Wind,"SMITH, TENNESSEE",CST-6,0,0,0,0,25000,0,36.1225,-85.9093,36.1355,-85.8273,True,False,0.9786277806518365
01-MAR-17,08:56:00,01-MAR-17,08:56:00,114118,685290,Thunderstorm Wind,"CUMBERLAND, TENNESSEE",CST-6,0,0,0,0,3000,0,35.95,-85.03,35.95,-85.03,False,False,0.8290222452146921
01-MAR-17,08:35:00,01-MAR-17,08:36:00,114118,685291,Tornado,"PUTNAM, TENNESSEE",CST-6,0,0,0,0,10,0,36.15,-85.2377,36.1506,-85.2359,False,False,0.6088980858768753
01-MAR-17,07:48:00,01-MAR-17,07:48:00,114118,685614,Thunderstorm Wind,"DEKALB, TENNESSEE",CST-6,0,0,0,0,10,0,36.08,-86.03,36.08,-86.03,False,False,0.6088980858768753
11-MAR-17,00:00:00,11-MAR-17,09:00:00,114527,686843,Winter Weather,"WARREN, TENNESSEE",CST-6,0,0,0,0,0,0,,,,,False,False,0.2985967408173823
01-MAR-17,07:05:00,01-MAR-17,07:05:00,114118,685848,Thunderstorm Wind,"DAVIDSON, TENNESSEE",CST-6,0,0,0,0,2000,0,36.1935,-86.7524,36.1935,-86.7524,False,False,0.8025737196068288
01-MAR-17,07:13:00,01-MAR-17,07:13:00,114118,685849,Thunderstorm Wind,"DAVIDSON, TENNESSEE",CST-6,0,0,0,0,2000,0,36.2323,-86.6249,36.2323,-86.6249,False,False,0.8025737196068288
01-MAR-17,06:46:00,01-MAR-17,06:46:00,114118,683827,Thunderstorm Wind,"WILLIAMSON, TENNESSEE",CST-6,0,0,0,0,7000,0,35.8991,-87.1481,35.8991,-87.1481,False,False,0.8800763062596999
